date,amount,client_id
2020-10-21,74.32129673328659,966823
2021-05-17,94.53015401152989,160736
2019-11-09,74.91139225975633,588453
2020-07-16,84.47968932370965,143171
2019-08-07,98.69651571537378,457867
2018-02-14,73.84399737699297,143171
2020-01-08,64.95354757167031,169440
2018-10-15,62.74805476545751,975386
2020-08-21,102.72346253423557,170552
2019-10-19,71.3283356367455,966823
2019-07-07,81.08148403877178,955735
2017-10-19,57.00516358794447,143171
2017-08-26,78.89540937351968,499072
2019-06-27,86.50877947769402,457867
2018-12-29,87.82075148080135,427729
2019-12-25,99.8216791184596,975386
2020-04-08,81.67909258520746,160736
2021-08-15,118.60386939441472,986180
2018-04-10,69.35789649849916,170552
2017-05-15,63.09233164709539,499072
2021-10-12,85.76293650458128,160736
2021-05-10,94.3895137808499,160736
2021-08-15,118.4146421877995,955698
2021-10-15,85.77024537996832,499072
2017-06-25,68.95922395615715,169440
2017-11-27,59.98641168723466,457867
2018-09-09,82.50610247116799,143171
2020-07-25,84.49726194234601,588453
2020-12-30,104.06462545868116,427729
2017-06-17,69.00014381989918,427729
2021-01-06,75.07946659689821,589131
2017-03-20,64.09795266164942,499072
2018-11-04,65.94559949372105,975386
2020-12-28,103.97690193533853,955735
2021-07-08,97.39671078478983,143171
2021-04-18,94.2620240078998,457867
2018-05-02,69.48498621926986,588453
2018-05-05,69.31248140110212,588453
2017-07-22,64.78936422173564,427729
2020-09-20,97.36530451892375,588453
2017-10-22,56.89302579126984,589131
2021-01-08,74.99120163642377,588453
2018-01-11,54.98597933332453,986180
2021-03-24,96.3723484189801,955698
2019-06-04,86.24333283885173,955698
2020-02-13,86.92560982240171,169440
2017-02-07,66.85137812756808,170552
2017-04-03,62.90009247299069,966823
2017-06-27,69.01784056254017,588453
2017-03-10,64.11275216798161,955698
2019-12-06,99.98747077213301,588453
2017-06-03,68.96767781612577,160736
2019-11-28,75.13013235887816,955735
2020-04-20,81.95782752131588,170552
2019-12-31,99.96142791328835,975386
2017-05-17,62.93660533572762,955698
2017-05-01,62.951791518499654,427729
2017-03-01,64.05907815567727,143171
2018-03-06,70.30921827185541,986180
2021-06-27,103.6598774759758,143171
2017-06-11,69.32127262496553,589131
2019-04-18,78.74559131207847,955698
2017-11-05,60.05977040333331,588453
2019-01-06,62.45396561629445,986180
2017-03-11,63.94519368300849,457867
2020-01-13,64.86364266114543,955698
2017-08-21,78.91826892146356,955735
2018-10-30,62.89165055233561,975386
2019-01-20,62.59814897730153,589131
2019-10-03,71.19906160213546,986180
2017-01-31,50.1794452887051,143171
2021-04-02,94.37273396030848,955735
2021-10-29,85.53571163669027,427729
2019-03-02,80.03774231345444,588453
2020-10-24,73.94776315107838,457867
2019-05-18,78.56595208439619,966823
2018-03-25,70.54436020586064,499072
2020-03-07,83.27009375410341,955698
2018-07-07,71.67763944845272,955698
2021-02-24,100.74262540043065,986180
2019-04-16,78.78030347015016,966823
2018-02-09,73.7773658439131,143171
2021-10-04,85.50506189190006,986180
2020-12-22,103.9733287167443,966823
2018-01-19,55.035564943982585,169440
2020-05-11,81.89092522939859,986180
2020-01-22,64.89705357578514,427729
2018-01-04,54.95937560338253,955735
2021-03-20,96.16826779811358,955698
2020-08-30,102.49285537225855,955735
2020-04-23,81.79861276225236,589131
2019-05-10,78.76931414396934,589131
2017-08-05,78.90079635270207,457867
2021-10-24,85.39502999256206,966823
2019-01-31,62.567487072514794,955698
2020-11-15,78.08034649145,143171
2018-11-19,66.01192313936012,170552
2021-05-03,94.25803566062139,588453
2017-04-03,63.018667316998226,170552
2020-01-21,64.94226566886779,975386
2019-12-24,99.96630321933526,955735
2021-03-20,96.12862716609288,588453
2019-12-06,99.96131619777199,160736
2017-08-21,79.0077923950683,457867
2019-08-20,98.59618010282492,170552
2019-08-15,98.61607178791515,966823
2020-05-31,81.7765056951906,589131
2020-11-25,77.96411424165531,588453
2020-09-04,97.46310302140992,169440
2020-10-11,74.01098252540312,986180
2017-08-11,78.95516841281228,499072
2021-01-11,75.02803608008665,955698
2019-10-19,71.35491131845912,427729
2019-10-25,71.19065220243284,499072
2020-10-16,73.95569573142681,169440
2020-06-12,89.58123514348391,143171
2017-05-27,63.138095487027044,955735
2017-03-16,63.98939333164927,966823
2021-02-10,100.72477387788578,170552
2018-08-03,86.83378086898301,170552
2020-01-10,64.8975328777438,955735
2020-12-26,104.05250721943979,589131
2017-10-29,57.04352821299716,427729
2019-07-31,81.2495934186132,955698
2021-03-04,95.99122836660939,160736
2018-04-11,69.07683877524305,169440
2017-05-31,62.95116509851721,955698
2017-07-26,64.87734660214633,457867
2017-11-24,60.06237222814783,170552
2021-05-11,94.52492164848395,169440
2017-09-11,75.08879851567289,143171
2018-11-24,66.02457283124697,169440
2019-11-30,74.93252059621649,170552
2018-07-07,71.47431608785439,499072
2018-05-04,69.20212402762235,955735
2017-05-11,62.922147657235286,169440
2018-07-02,71.39715936843831,160736
2017-07-04,64.90513304801867,955698
2021-01-13,75.14736772856784,588453
2018-10-19,62.88293773918619,588453
2021-01-25,75.14344326109503,143171
2019-02-02,83.72290113909658,160736
2019-10-20,71.24123356616477,169440
2021-12-01,119.98424085237335,966823
2020-12-12,104.00624580914408,966823
2021-07-11,97.50807513222651,955735
2020-05-21,81.90800625502607,169440
2020-01-27,64.89202182720611,457867
2021-03-31,95.9399324209121,975386
2020-01-31,64.955689878617,499072
2017-12-22,79.95537363282922,986180
2020-06-24,89.77018799325033,966823
2019-11-07,74.83319177665993,427729
2021-02-07,100.55688526145968,986180
2021-09-16,112.32725155996854,143171
2018-06-12,75.67369848831578,589131
2017-12-24,80.23362366196457,499072
2019-09-02,93.84987999446946,499072
2021-10-02,85.64884616831004,966823
2017-12-07,79.97427535451857,975386
2019-11-10,74.75671016513884,143171
2020-05-15,81.56699697889145,170552
2017-05-18,63.0666338091291,499072
2020-03-05,83.35196465946707,955698
2020-10-30,74.1319332143343,170552
2018-07-02,71.66483186205083,966823
2018-11-01,65.88462252611444,170552
2018-11-27,65.98873603632558,588453
2017-05-02,62.884369328833614,457867
2019-10-13,71.30221178685915,499072
2017-04-09,62.867724249475344,955735
2021-03-05,95.76792894879961,143171
2020-08-03,102.74610138444261,457867
2018-05-16,69.0257993146924,457867
2018-05-18,69.38482045011418,499072
2018-12-14,88.01825577630083,499072
2019-08-30,98.76658079084083,966823
2021-10-25,85.71044558421919,966823
2021-08-28,118.59955692898195,143171
2017-05-19,63.07113295340279,499072
2018-04-17,69.349020096843,160736
2020-05-01,81.87912144806542,160736
2019-01-02,62.50443591470792,457867
2021-04-13,94.44080498484848,588453
2020-01-27,64.94106413441985,169440
2020-12-19,103.86885697711377,499072
2019-02-27,83.78549821664406,955698
2019-07-07,81.25925551351335,588453
2021-05-14,94.42648137372834,143171
2020-09-25,97.30879951954415,457867
2021-08-18,118.31487944395754,975386
2020-03-28,83.39959297378172,143171
2021-11-04,89.5969495879895,975386
2020-12-11,103.80108166585765,499072
2020-05-17,81.9902484474942,986180
2017-08-13,79.14880241424268,457867
2019-05-08,393.62573415149774,143171
2019-01-14,62.53790240843792,966823
2019-12-22,100.13118338486656,955735
2019-02-18,83.6053299638771,499072
2021-03-29,95.96126982737289,160736
2019-04-27,78.58947812348303,143171
2021-07-20,97.46929677840095,160736
2018-10-01,62.719771781921395,169440
2018-01-29,55.02968302850302,588453
2018-08-16,86.79823496026316,975386
2021-01-24,75.11398218637659,588453
2021-02-18,100.62365138780027,170552
2018-02-02,73.72526165273871,499072
2017-09-30,74.96594651242637,975386
2019-04-28,78.89801695733408,169440
2017-08-10,79.09716031706094,955698
2020-06-02,89.63044859673576,589131
2019-06-16,86.38701215663164,975386
2019-08-03,98.71239453857582,986180
2020-04-25,81.7927961828072,143171
2018-04-19,69.24516568766504,457867
2018-03-24,70.2578891396395,966823
2019-10-11,71.31468855333195,966823
2018-04-11,69.0634999248506,170552
2021-04-21,94.4851904850357,143171
2020-04-11,82.14264068676104,170552
2018-11-10,65.86196781247135,588453
2019-10-18,71.40153881426549,955735
2020-06-17,89.68291849416312,499072
2019-07-28,81.33676978546474,427729
2021-01-15,75.07568777670662,427729
2019-04-14,78.70492575232161,499072
2018-02-04,73.75926708847645,986180
2018-01-04,54.96494093712375,170552
2018-11-17,66.04165387932815,169440
2018-02-04,73.8701434795602,589131
2018-06-09,75.9113876353724,170552
2019-09-17,93.86251297350796,966823
2018-04-07,69.43992358111842,170552
2018-07-08,71.34935133114601,955735
2020-07-16,84.4191872680832,955735
2019-04-11,78.86072694306756,170552
2017-02-05,67.0070487690734,588453
2020-06-17,89.72337750246209,966823
2020-12-08,104.05986791736565,170552
2019-04-02,78.70047919529495,143171
2018-02-23,73.67104157590633,160736
2017-04-04,63.106542706414366,143171
2020-01-14,65.10911471364294,955698
2018-06-30,75.88017224489296,966823
2020-12-04,103.85158424177605,427729
2020-10-12,74.54459793483423,143171
2020-12-26,104.08488863991329,986180
2019-05-02,78.60468974698792,170552
2020-03-13,83.19453769962625,589131
2018-07-01,71.57328580385894,986180
2018-12-21,88.07156285450628,169440
2017-12-16,79.83091673924137,966823
2020-04-25,81.96941974124452,499072
2020-02-13,87.04161495143715,143171
2017-11-19,59.99719775255488,427729
2021-02-08,100.2869193292766,955735
2020-09-10,97.36394636869642,986180
2021-02-16,100.47300493849613,955698
2017-12-12,80.07424334660024,955735
2021-03-15,95.99155372607471,966823
2017-11-29,60.2176306522787,160736
2019-06-23,86.54239746789692,588453
2020-05-26,82.01778188112061,160736
2018-09-04,82.34729246782541,143171
2017-08-15,78.86474433265602,143171
2019-11-04,74.9873362878606,589131
2021-06-24,103.58300070142874,169440
2018-11-23,65.85676017896373,955735
2019-09-18,93.73448907705426,170552
2019-05-15,78.76683984417845,169440
2017-07-31,65.24061264453972,966823
2020-06-12,89.79362426965312,427729
2018-12-13,88.04619276592237,975386
2021-02-24,100.73343748834488,143171
2020-09-07,97.23846130395782,986180
2018-08-09,86.91518844922247,966823
2020-12-13,103.87557067829667,588453
2021-07-25,97.4774962353116,966823
2019-05-15,78.91158245443707,975386
2019-09-14,93.85132566532137,966823
2017-03-11,63.77877526093066,955698
2020-06-12,89.54967477436527,499072
2020-12-05,104.08312045711939,955735
2020-11-18,77.97275823867213,160736
2021-10-21,85.41253321640632,975386
2021-01-13,75.13007535824993,499072
2020-11-27,78.03724811969015,169440
2017-08-10,78.93596667621186,966823
2020-12-10,103.99131812539578,160736
2018-12-30,87.9951162859711,966823
2017-09-06,74.92442383221038,143171
2021-12-02,120.11602085748328,955735
2017-10-14,56.931540933274036,499072
2020-02-04,87.09982195805964,170552
2018-02-07,73.77829195303852,499072
2020-01-01,64.9819135210875,966823
2018-03-06,70.50697514961199,457867
2017-08-15,79.23580193167757,160736
2017-04-02,62.92424967486256,170552
2020-07-14,84.7385871910712,160736
2021-10-26,85.1917186079313,986180
2020-04-29,81.99192818474909,427729
2019-07-11,81.46779932143252,986180
2019-06-13,86.35191840085909,975386
2021-08-18,118.43690116251324,589131
2018-10-28,62.68869189219201,975386
2020-10-16,74.01985933861883,457867
2021-05-17,94.60951448634478,457867
2019-11-29,75.10492540420265,499072
2017-02-26,67.01402494669428,160736
2020-08-11,102.86856152870308,955698
2019-10-22,71.20050437158224,170552
2017-12-04,79.92435190384123,499072
2018-03-24,70.38506671361317,955698
2019-10-03,71.01844821827773,160736
2020-10-25,73.87067361256726,589131
2021-03-04,95.79369045445932,955735
2017-07-03,64.84533426994432,589131
2021-05-20,94.5321776794708,170552
2021-01-17,74.97104895651474,457867
2019-06-05,86.2085692893393,160736
2020-02-14,87.19467497784231,499072
2017-08-23,79.02389561474156,143171
2020-06-18,89.4424354700899,986180
2020-03-24,83.04652340804586,160736
2020-05-04,81.84692636763964,966823
2020-10-20,73.90749463112846,160736
2021-10-05,85.41640919468148,955735
2020-11-02,78.06243789291686,966823
2019-10-02,71.2067214830307,160736
2021-10-03,85.48247899716196,955698
2019-10-05,71.17238067291933,966823
2019-03-03,79.81983372681705,160736
2019-07-08,81.32879911084883,966823
2017-05-09,63.04251451487967,170552
2021-07-20,97.6490860555241,457867
2017-07-11,64.93098702642823,499072
2018-02-01,73.81126019795134,457867
2017-11-10,59.7661207034269,427729
2017-05-13,63.097108656781806,588453
2018-09-11,82.45739430268144,986180
2021-04-11,94.26757408766011,160736
2019-06-21,86.49213175787759,457867
2020-07-31,84.34657512693555,966823
2021-11-14,89.79639601238394,986180
2021-11-25,89.78582578457353,589131
2019-11-26,75.12976608905566,169440
2019-01-27,62.58661671455151,169440
2017-11-22,60.02362360336987,457867
2020-10-26,74.05094204196713,457867
2017-04-05,62.99796559394633,975386
2021-09-26,112.54150520615542,955735
2021-05-05,94.54629222337975,589131
2020-03-21,83.11902886511908,986180
2019-04-14,78.83342313477196,589131
2019-04-17,78.81696050492948,169440
2021-03-25,96.08069162305866,143171
2018-09-21,82.57640516529858,457867
2021-03-28,96.15892197207539,966823
2018-10-17,62.70290980677527,975386
2020-12-03,103.91792136577683,169440
2019-05-20,393.55253753502035,143171
2020-12-26,104.0451213729536,170552
2021-01-01,75.04850082121872,588453
2017-06-26,68.90343038504108,160736
2020-06-30,89.55201282381628,986180
2017-04-18,63.035770131071295,427729
2017-11-21,60.05777092997666,986180
2018-09-27,82.61750107882149,169440
2020-04-11,81.6648514299777,160736
2018-09-28,82.46705827575462,588453
2020-03-26,83.31274275519557,955735
2018-08-24,86.86649378646301,427729
2019-12-27,100.06502358078492,589131
2020-01-05,64.91219039958719,499072
2021-01-25,74.93497786863291,975386
2021-05-03,94.45577299339902,589131
2020-09-06,97.58914826341025,499072
2019-07-12,81.38163400945878,143171
2020-09-04,97.5656601799135,143171
2019-03-27,80.20908044027969,588453
2019-06-14,86.259967201387,499072
2020-03-23,83.35444912940139,955735
2017-12-31,80.02163752953962,955735
2020-11-10,77.94632393739302,588453
2017-10-16,57.00557648324127,160736
2017-08-11,78.90179735807622,955698
2018-05-14,69.38568026181119,955698
2020-09-20,97.44699621351319,457867
2019-01-21,62.43479082192846,170552
2020-07-26,84.50897991124639,143171
2021-07-08,97.4735309529899,169440
2020-11-05,78.2006568597003,160736
2018-05-10,69.18580058194446,143171
2020-07-30,84.69045416492128,966823
2017-08-03,79.04222434613803,170552
2020-09-08,97.66012893502551,955698
2020-07-01,84.52140395913278,966823
2018-07-27,71.56718305494532,143171
2021-10-26,85.81650199583629,589131
2021-06-26,103.33213674153362,457867
2017-11-12,59.721430466767025,143171
2021-05-23,94.71367069500215,160736
2020-10-05,74.18676745893339,457867
2021-05-24,94.76679425519691,589131
2018-03-07,70.22488278900268,975386
2018-04-12,69.25866208286836,170552
2018-12-01,88.03993168657877,975386
2019-05-30,78.68003384399452,588453
2017-03-01,64.26426589564416,169440
2020-12-28,103.95951556505324,975386
2021-06-28,103.75327426350486,160736
2019-02-09,83.85521264054815,169440
2020-02-26,87.23700128289597,955698
2018-03-01,70.43752600567171,955735
2018-06-19,75.70405393790952,170552
2021-02-08,100.50844129711189,955698
2020-04-09,81.84086688493173,169440
2019-11-11,74.71254013140693,427729
2018-04-26,69.2995931091747,975386
2017-11-04,59.92119695206455,169440
2019-01-09,62.45038530874159,169440
2018-06-28,75.86249596505925,588453
2018-10-23,62.71519760787446,589131
2021-08-02,118.61892725383413,457867
2020-03-31,82.88288324698614,955735
2021-11-14,89.68177954550181,160736
2020-12-09,104.12692857177841,160736
2021-10-23,85.55239582171522,160736
2019-02-10,83.8036399900905,499072
2020-09-26,97.08520686888983,143171
2017-06-19,68.98119223844895,589131
2018-12-16,88.02930748707166,955735
2019-01-17,62.31325336418922,588453
2020-03-20,83.19583095917918,955735
2018-06-02,75.92740956839455,966823
2021-10-10,85.43468048175978,588453
2018-09-03,82.37930640319341,975386
2018-12-29,88.11410053536508,170552
2017-07-19,65.02249388813895,975386
2018-03-17,70.23435609512735,955735
2019-07-30,81.55645255125295,169440
2021-08-16,118.44708723225371,170552
2019-11-22,75.00233502537681,589131
2019-11-10,74.97156954794833,499072
2021-10-08,85.66326718680985,143171
2018-02-08,73.94698051946456,955735
2021-01-05,74.9154538055174,160736
2021-09-06,112.50413297279778,499072
2019-11-07,74.81670770069775,170552
2020-05-31,81.86804705197498,499072
2018-05-08,69.46155761940359,588453
2021-07-20,97.62317805062045,975386
2017-07-05,64.94552103323721,986180
2021-10-31,85.54908901051218,170552
2019-10-13,71.44578655385192,975386
2020-11-09,78.11336234839501,499072
2021-12-07,120.01700141756695,986180
2018-06-02,75.90111562893804,588453
2019-01-14,62.55071757744108,170552
2020-01-06,65.12357874775414,143171
2018-08-26,86.94675915255586,169440
2018-06-30,75.86535156162164,499072
2018-03-26,70.36271861764898,160736
2019-05-12,78.85420753470936,966823
2018-01-17,54.93267852196801,170552
2021-02-17,100.44650267409071,170552
2017-10-15,56.99966978528976,589131
2021-04-21,94.35241717718048,986180
2019-10-08,71.01702640786166,966823
2017-12-16,79.83131092822923,143171
2019-05-19,78.76550836409403,955698
2020-01-29,65.17480158158887,169440
2017-05-10,62.955732119720444,169440
2019-07-05,81.22536856192147,589131
2018-06-22,75.54636018820767,986180
2021-09-15,112.18959193454656,427729
2019-10-27,71.05871652483384,160736
2021-04-20,94.73070777261361,169440
2019-12-18,99.82516424733156,499072
2017-06-02,68.8605876720921,457867
2017-10-18,56.9936291324859,169440
2021-11-19,89.92038839819885,975386
2021-10-30,85.49191937984378,589131
2021-07-22,97.41480568071242,588453
2017-09-10,75.07349252267865,588453
2020-06-03,89.59436136365693,499072
2017-07-25,65.06189218894106,589131
2021-07-16,97.63838667717499,975386
2020-01-07,64.81164271595094,986180
2017-04-09,63.24222443716574,160736
2018-05-10,69.4352470913653,966823
2021-08-01,118.5940333060494,955735
2021-08-19,118.62265925127303,457867
2018-04-18,69.26799441960806,986180
2017-03-29,64.00991910247642,966823
2021-01-02,74.86046791626967,975386
2020-06-27,89.66745682020682,143171
2021-03-01,96.15947409840697,169440
2020-09-20,97.04644427418775,499072
2020-03-11,83.09649344538443,143171
2019-05-02,78.78045434993238,169440
2019-03-18,79.95809951017274,499072
2019-01-12,62.65738629954822,966823
2019-08-23,98.80558728998002,588453
2021-01-04,74.74607149928605,975386
2019-05-24,78.86214900437867,589131
2018-11-26,66.04695176155938,499072
2017-11-17,59.89278454596498,986180
2018-01-22,55.183275554229944,589131
2017-09-30,74.83118015724096,499072
2017-06-01,69.05122333505997,170552
2018-11-30,66.03419270789668,955698
2020-05-04,81.81954175600305,955698
2019-11-19,75.0836128432373,169440
2020-05-24,81.82681450450795,975386
2019-12-10,100.0624726488435,955698
2017-11-12,59.89019603871372,160736
2017-07-27,65.13171016190314,955735
2021-08-23,118.41841813919521,588453
2019-07-12,80.92861339837584,986180
2019-01-07,62.60014626941177,169440
2017-09-25,75.00773883088101,457867
2019-10-02,71.23422320202339,589131
2019-08-07,98.65918097442184,160736
2017-06-12,68.88484605225209,457867
2019-12-07,99.82566648573986,169440
2019-11-12,75.011284969115,966823
2018-11-07,66.02004804521927,975386
2018-08-05,86.80577476796797,143171
2018-11-25,66.03210046019912,966823
2019-02-03,83.5661727789919,986180
2017-05-26,63.01564576549364,588453
2017-07-05,65.13420216224944,160736
2018-02-09,73.60952269954313,499072
2018-05-09,69.4064240528857,170552
2017-02-25,66.9594923389952,966823
2017-05-24,62.90375806801714,160736
2021-04-18,94.49749371080743,170552
2019-11-04,75.08780986872885,955735
2020-05-29,81.76840330377976,986180
2017-08-17,78.93037698652884,143171
2021-07-05,97.51092076188252,160736
2020-02-13,87.05769373772839,170552
2021-10-20,85.6666179550527,143171
2021-07-28,97.35901105710454,169440
2019-12-21,99.9567310774121,169440
2019-11-12,74.9278171976497,143171
2020-04-06,82.0304460095186,966823
2018-10-06,62.74118464840289,170552
2020-01-16,64.84572029087731,170552
2017-10-30,57.14672657358727,143171
2017-11-27,59.96499371604692,955698
2018-06-07,76.08498681463213,588453
2021-02-18,100.4784038386141,966823
2019-12-14,99.8710361471548,427729
2018-09-10,82.50395192196042,143171
2020-05-15,82.00146318653636,499072
2020-03-27,83.10788927640907,986180
2021-09-30,112.54289749517213,457867
2021-11-04,90.02886232704137,457867
2021-05-07,94.30274426056516,589131
2020-09-04,97.42142205234035,589131
2018-09-24,82.24998515594913,457867
2017-02-06,67.01774118991376,169440
2020-05-26,81.91241360675203,170552
2020-08-07,102.89228884834971,427729
2020-05-01,81.95022086239054,589131
2017-08-10,78.94388067371412,169440
2018-02-05,73.75324970973054,427729
2020-07-27,84.43067908453669,588453
2019-07-19,81.34418973361662,975386
2017-12-13,80.08660327716578,143171
2020-05-24,81.93247169088089,966823
2020-10-30,74.02190297888814,499072
2017-10-25,56.93921939385801,143171
2021-04-08,94.63292217048141,955698
2017-09-03,74.9115688622475,966823
2020-10-13,73.87905496708558,457867
2018-03-25,70.49176268570255,955735
2019-08-12,98.73251964763952,955698
2021-04-29,94.29197891453748,986180
2019-02-06,83.95052581592753,589131
2018-03-20,70.3462812390709,427729
2019-06-04,86.15474505706459,955735
2018-08-18,86.9081454245392,170552
2017-11-08,59.87478958703998,975386
2019-03-02,79.67044590192896,986180
2020-02-19,87.06891406793284,170552
2019-03-27,79.98501231652212,986180
2019-11-12,74.85652855827928,499072
2020-10-06,74.14658690001333,457867
2019-01-25,62.57324643798783,169440
2018-02-15,73.68479864641782,160736
2017-09-01,74.92217978097815,499072
2020-10-17,74.03087524299528,499072
2021-01-31,75.19532321710177,966823
2020-07-04,84.27227563844608,499072
2019-10-14,71.32046334599315,986180
2021-08-08,118.60133750314107,955735
2017-11-21,59.929281534880914,588453
2017-11-12,60.101317133852056,975386
2021-05-26,94.52216777103689,427729
2018-07-31,71.35101957045109,169440
2017-06-10,69.12730403560585,169440
2019-07-23,81.20337596860477,986180
2020-10-26,74.22119040628765,170552
2020-11-05,77.85103382174383,457867
2020-09-29,97.7085167111719,986180
2019-01-28,62.6683748320786,499072
2018-08-16,86.74989038229992,955735
2017-07-13,65.11073299430961,499072
2019-07-18,81.26115331627665,966823
2021-01-03,75.23298887478538,170552
2021-01-06,74.87946964783876,966823
2018-10-18,62.77199795880514,975386
2020-08-12,102.62375614143895,169440
2018-10-15,62.67818300164467,588453
2017-05-24,62.979297141996135,966823
2019-05-19,78.89384010266424,160736
2020-07-13,84.56381076040496,975386
2018-12-01,87.89605180234888,143171
2017-04-01,63.077309392661,955735
2019-10-18,71.49559439443522,143171
2021-05-30,94.70266233212361,160736
2019-06-24,86.43339836956997,169440
2021-03-24,96.09862039508266,169440
